id	ACE_date	Bmag	Bx	By	Bz	flg_scstrm	Storm_Onset	Storm_Offset	Bz_minTime	Bz_min
354	2020-02-05 02:00:00	5	2.8	-4	1.3	0	NULL	NULL	NULL	NULL
355	2020-02-05 03:00:00	5	1.4	-2.1	-4.4	0	NULL	NULL	NULL	NULL
356	2020-02-05 04:00:00	4.9	0.8	-4.5	-1.5	0	NULL	NULL	NULL	NULL
357	2020-02-05 05:00:00	3.6	1.3	-3.4	0.4	0	NULL	NULL	NULL	NULL
358	2020-02-05 06:00:00	4	3.5	0.1	-2	0	NULL	NULL	NULL	NULL
359	2020-02-05 07:00:00	3.1	1	1.3	-2.6	0	NULL	NULL	NULL	NULL
360	2020-02-05 08:00:00	3.2	1.1	-0.7	-2.9	0	NULL	NULL	NULL	NULL
361	2020-02-05 09:00:00	3.8	3.5	-1.4	0.2	0	NULL	NULL	NULL	NULL
362	2020-02-05 10:00:00	3.1	2.7	-1.5	-0.5	0	NULL	NULL	NULL	NULL
363	2020-02-05 11:00:00	4	2.8	-2.7	0.7	0	NULL	NULL	NULL	NULL
364	2020-02-05 12:00:00	4	2.2	-3.4	0.2	0	NULL	NULL	NULL	NULL
365	2020-02-05 13:00:00	4.5	1.2	-4.4	0	0	NULL	NULL	NULL	NULL
366	2020-02-05 14:00:00	3.2	1.6	-2.7	0.5	0	NULL	NULL	NULL	NULL
367	2020-02-05 15:00:00	4.2	4	0.8	1	0	NULL	NULL	NULL	NULL
368	2020-02-05 16:00:00	4.3	4	-1.3	0.9	0	NULL	NULL	NULL	NULL
369	2020-02-05 17:00:00	4.3	3.8	-2	-0.4	0	NULL	NULL	NULL	NULL
370	2020-02-05 18:00:00	4.3	3.1	-2.8	-0.5	0	NULL	NULL	NULL	NULL
371	2020-02-05 19:00:00	4.4	4.1	-1.4	-0.1	0	NULL	NULL	NULL	NULL
372	2020-02-05 20:00:00	4.1	4.1	0.1	0.4	0	NULL	NULL	NULL	NULL
373	2020-02-05 21:00:00	2.9	2.9	0.1	0.2	0	NULL	NULL	NULL	NULL
374	2020-02-05 22:00:00	3.9	3.1	0.3	-2.4	0	NULL	NULL	NULL	NULL
375	2020-02-05 23:00:00	3.9	3.1	1.3	-1.9	0	NULL	NULL	NULL	NULL
376	2020-02-06 00:00:00	5.1	3.3	-3.9	0.5	0	NULL	NULL	NULL	NULL
377	2020-02-06 01:00:00	4.2	3.1	-2.5	1.3	0	NULL	NULL	NULL	NULL
378	2020-02-06 02:00:00	6.7	4.5	-4.4	2.4	0	NULL	NULL	NULL	NULL
379	2020-02-06 03:00:00	8.5	5.2	-6.8	-0.1	0	NULL	NULL	NULL	NULL
380	2020-02-06 04:00:00	6.6	-0.3	-2	-6.3	0	NULL	NULL	NULL	NULL
381	2020-02-06 05:00:00	9	-0.5	-3.5	-8.3	0	NULL	NULL	NULL	NULL
382	2020-02-06 06:00:00	6.6	3.6	-5.4	-1	0	NULL	NULL	NULL	NULL
383	2020-02-06 07:00:00	6	3.3	-4.1	2.9	0	NULL	NULL	NULL	NULL
384	2020-02-06 08:00:00	5.6	4.4	-0.3	3.4	0	NULL	NULL	NULL	NULL
385	2020-02-06 09:00:00	4.9	1	-0.6	4.7	0	NULL	NULL	NULL	NULL
386	2020-02-06 10:00:00	2.8	-1.9	-1.9	-0.9	0	NULL	NULL	NULL	NULL
387	2020-02-06 11:00:00	4.2	3	-2.1	1.9	0	NULL	NULL	NULL	NULL
388	2020-02-06 12:00:00	4.2	1.4	-2.3	3.3	0	NULL	NULL	NULL	NULL
389	2020-02-06 13:00:00	4.4	1.7	-4	0.8	0	NULL	NULL	NULL	NULL
390	2020-02-06 14:00:00	7.3	5.5	-4.4	2	0	NULL	NULL	NULL	NULL
391	2020-02-06 15:00:00	8	4.9	-6.1	1.5	0	NULL	NULL	NULL	NULL
392	2020-02-06 16:00:00	6.3	4	-4.8	0.9	0	NULL	NULL	NULL	NULL
393	2020-02-06 17:00:00	5.4	4.7	-2.6	0.8	0	NULL	NULL	NULL	NULL
394	2020-02-06 18:00:00	4.8	2	0.2	-4.4	0	NULL	NULL	NULL	NULL
395	2020-02-06 19:00:00	4.4	3.1	-3	-0.8	0	NULL	NULL	NULL	NULL
396	2020-02-06 20:00:00	6.5	5.5	-3.4	0.8	0	NULL	NULL	NULL	NULL
397	2020-02-06 21:00:00	6.7	5.3	-3.6	-1.9	0	NULL	NULL	NULL	NULL
398	2020-02-06 22:00:00	7.2	5.7	-4.1	-1.6	0	NULL	NULL	NULL	NULL
399	2020-02-06 23:00:00	6.2	4.7	1.5	3.7	0	NULL	NULL	NULL	NULL
400	2020-02-07 00:00:00	6.9	2.5	-5.8	-2.8	0	NULL	NULL	NULL	NULL
401	2020-02-07 01:00:00	2.7	2	-1.6	-0.7	0	NULL	NULL	NULL	NULL
402	2020-02-07 02:00:00	2.3	1.5	1.7	-0.3	0	NULL	NULL	NULL	NULL
403	2020-02-07 03:00:00	2.7	2.3	-1.3	0.6	0	NULL	NULL	NULL	NULL
404	2020-02-07 04:00:00	3.2	3.2	-0.5	-0.1	0	NULL	NULL	NULL	NULL
405	2020-02-07 05:00:00	2.8	2.7	0.5	0.5	0	NULL	NULL	NULL	NULL
406	2020-02-07 06:00:00	1.9	1.6	-0.9	0	0	NULL	NULL	NULL	NULL
407	2020-02-07 07:00:00	2.5	1.4	-2.1	-0.3	0	NULL	NULL	NULL	NULL
408	2020-02-07 08:00:00	2.7	0.6	-2.3	1.2	0	NULL	NULL	NULL	NULL
409	2020-02-07 09:00:00	2.6	0.8	-2.5	-0.2	0	NULL	NULL	NULL	NULL
410	2020-02-07 10:00:00	1.7	0.5	-1.5	-0.6	0	NULL	NULL	NULL	NULL
411	2020-02-07 11:00:00	2.3	1.4	0.8	-1.6	0	NULL	NULL	NULL	NULL
412	2020-02-07 12:00:00	2.3	0.9	-0.1	-2.1	0	NULL	NULL	NULL	NULL
413	2020-02-07 13:00:00	2.6	1.9	0.5	-1.6	0	NULL	NULL	NULL	NULL
414	2020-02-07 14:00:00	2.1	1.1	-1.3	-1.2	0	NULL	NULL	NULL	NULL
415	2020-02-07 15:00:00	2.7	2.3	-1.1	-0.9	0	NULL	NULL	NULL	NULL
416	2020-02-07 16:00:00	2.9	2.6	-0.9	-0.9	0	NULL	NULL	NULL	NULL
417	2020-02-07 17:00:00	2.5	2.3	-1	0	0	NULL	NULL	NULL	NULL
418	2020-02-07 18:00:00	2.4	0.4	-1.9	-1.4	0	NULL	NULL	NULL	NULL
419	2020-02-07 19:00:00	4	-1	-2.5	-3	0	NULL	NULL	NULL	NULL
420	2020-02-07 20:00:00	3.4	-1.1	-2.3	-2.2	0	NULL	NULL	NULL	NULL
422	2020-02-07 22:00:00	3.3	-0.5	-1.4	-3	0	NULL	NULL	NULL	NULL
423	2020-02-07 23:00:00	3.3	0.6	-3	-1	0	NULL	NULL	NULL	NULL
424	2020-02-08 00:00:00	2.3	1.4	-1.7	-0.2	0	NULL	NULL	NULL	NULL
425	2020-02-08 01:00:00	2.6	1.9	-1.5	1	0	NULL	NULL	NULL	NULL
426	2020-02-08 02:00:00	2.5	1.9	-1.6	0.6	0	NULL	NULL	NULL	NULL
427	2020-02-08 03:00:00	2.6	1.9	-1.7	-0.1	0	NULL	NULL	NULL	NULL
428	2020-02-08 04:00:00	2.9	2.8	0.9	0.1	0	NULL	NULL	NULL	NULL
429	2020-02-08 05:00:00	2.9	2.9	-0.1	0.5	0	NULL	NULL	NULL	NULL
430	2020-02-08 06:00:00	2.9	2.8	-0.7	0.7	0	NULL	NULL	NULL	NULL
431	2020-02-08 07:00:00	2.9	2.5	-1	1	0	NULL	NULL	NULL	NULL
432	2020-02-08 08:00:00	2.9	2.6	0.1	1.3	0	NULL	NULL	NULL	NULL
433	2020-02-08 09:00:00	3	2.9	-0.4	-0.5	0	NULL	NULL	NULL	NULL
434	2020-02-08 10:00:00	2.9	2	-1.9	-0.8	0	NULL	NULL	NULL	NULL
435	2020-02-08 11:00:00	2.8	0.4	-2.5	-1.2	0	NULL	NULL	NULL	NULL
436	2020-02-08 12:00:00	2.9	0.3	-2.6	-1.2	0	NULL	NULL	NULL	NULL
437	2020-02-08 13:00:00	2.5	-0.5	-2.4	-0.6	0	NULL	NULL	NULL	NULL
438	2020-02-08 14:00:00	2.9	-1.3	-2.2	-1.3	0	NULL	NULL	NULL	NULL
439	2020-02-08 15:00:00	2.7	0.2	-2.3	-1.5	0	NULL	NULL	NULL	NULL
440	2020-02-08 16:00:00	3.1	0.8	-2.8	-1.1	0	NULL	NULL	NULL	NULL
441	2020-02-08 17:00:00	3.1	0.8	-2.5	-1.7	0	NULL	NULL	NULL	NULL
442	2020-02-08 18:00:00	3.2	2.1	-1.4	-2	0	NULL	NULL	NULL	NULL
443	2020-02-08 19:00:00	1.9	0.4	-1.9	-0.2	0	NULL	NULL	NULL	NULL
444	2020-02-08 20:00:00	2.7	1.8	-1.9	-0.2	0	NULL	NULL	NULL	NULL
445	2020-02-08 21:00:00	2.3	2.2	-0.6	-0.5	0	NULL	NULL	NULL	NULL
446	2020-02-08 22:00:00	3	2.7	1.3	0.1	0	NULL	NULL	NULL	NULL
447	2020-02-08 23:00:00	2.8	2.4	1.2	-0.7	0	NULL	NULL	NULL	NULL
448	2020-02-09 00:00:00	2.1	1.3	-1.2	-1.2	0	NULL	NULL	NULL	NULL
449	2020-02-09 01:00:00	2.5	1	-2.1	-0.9	0	NULL	NULL	NULL	NULL
450	2020-02-09 02:00:00	2.4	-0.3	-1.7	-1.6	0	NULL	NULL	NULL	NULL
451	2020-02-09 03:00:00	2.4	-0.1	-1.7	-1.7	0	NULL	NULL	NULL	NULL
452	2020-02-09 04:00:00	3.2	-0.6	-1.1	-2.9	0	NULL	NULL	NULL	NULL
453	2020-02-09 05:00:00	4.2	1.8	-3	-2.3	0	NULL	NULL	NULL	NULL
454	2020-02-09 06:00:00	4.3	2.4	-3.5	0.4	0	NULL	NULL	NULL	NULL
455	2020-02-09 07:00:00	4.8	2.8	-3.6	1.4	0	NULL	NULL	NULL	NULL
456	2020-02-09 08:00:00	4.9	3	-3.4	1.8	0	NULL	NULL	NULL	NULL
457	2020-02-09 09:00:00	4.9	3.4	-2.3	2.5	0	NULL	NULL	NULL	NULL
458	2020-02-09 10:00:00	4.7	4.2	-0.3	2	0	NULL	NULL	NULL	NULL
459	2020-02-09 11:00:00	4.2	3.9	-1.4	0.7	0	NULL	NULL	NULL	NULL
460	2020-02-09 12:00:00	3.7	2.5	-2.7	-0.4	0	NULL	NULL	NULL	NULL
461	2020-02-09 13:00:00	3.5	1.6	-3.1	0.2	0	NULL	NULL	NULL	NULL
462	2020-02-09 14:00:00	1.4	1.2	0.4	0.6	0	NULL	NULL	NULL	NULL
463	2020-02-09 15:00:00	2.6	2.1	0.7	1.5	0	NULL	NULL	NULL	NULL
464	2020-02-09 16:00:00	2.2	1.5	0.6	1.5	0	NULL	NULL	NULL	NULL
465	2020-02-09 17:00:00	1.4	1.3	0.1	-0.6	0	NULL	NULL	NULL	NULL
466	2020-02-09 18:00:00	2.8	0.2	-2.7	-0.6	0	NULL	NULL	NULL	NULL
467	2020-02-09 19:00:00	2.1	1	-0.2	-1.8	0	NULL	NULL	NULL	NULL
468	2020-02-09 20:00:00	1.9	0.2	0.5	-1.9	0	NULL	NULL	NULL	NULL
469	2020-02-09 21:00:00	3.4	-2.5	1.1	-1.9	0	NULL	NULL	NULL	NULL
470	2020-02-09 22:00:00	2.1	-1.6	0.1	-1.3	0	NULL	NULL	NULL	NULL
471	2020-02-09 23:00:00	1.8	-0.5	-0.1	-1.7	0	NULL	NULL	NULL	NULL
472	2020-02-10 00:00:00	2.4	2.4	-0.2	-0.2	0	NULL	NULL	NULL	NULL
473	2020-02-10 01:00:00	1.6	1.1	-1.1	-0.4	0	NULL	NULL	NULL	NULL
474	2020-02-10 02:00:00	1.8	0.6	-0.9	-1.4	0	NULL	NULL	NULL	NULL
475	2020-02-10 03:00:00	2.7	-1.7	-1.3	-1.7	0	NULL	NULL	NULL	NULL
476	2020-02-10 04:00:00	3	-2	-1	-2	0	NULL	NULL	NULL	NULL
477	2020-02-10 05:00:00	2.1	-0.7	-0.3	-1.9	0	NULL	NULL	NULL	NULL
478	2020-02-10 06:00:00	2.3	-0.9	0.6	-2	0	NULL	NULL	NULL	NULL
479	2020-02-10 07:00:00	2.3	1.4	1.9	0.3	0	NULL	NULL	NULL	NULL
480	2020-02-10 08:00:00	2.1	2.1	-0.1	0	0	NULL	NULL	NULL	NULL
481	2020-02-10 09:00:00	3.3	1.5	-3	-0.2	0	NULL	NULL	NULL	NULL
482	2020-02-10 10:00:00	3.1	2.5	-1.8	-0.5	0	NULL	NULL	NULL	NULL
483	2020-02-10 11:00:00	3.6	1	-3.4	0	0	NULL	NULL	NULL	NULL
484	2020-02-10 12:00:00	3.8	0.1	-3.8	0.6	0	NULL	NULL	NULL	NULL
485	2020-02-10 13:00:00	4.4	-0.1	-3.5	2.6	0	NULL	NULL	NULL	NULL
486	2020-02-10 14:00:00	4.1	2.7	-2.8	1.3	0	NULL	NULL	NULL	NULL
487	2020-02-10 15:00:00	3.6	1.8	-3.2	0.1	0	NULL	NULL	NULL	NULL
488	2020-02-10 16:00:00	2.7	1.8	-2	-0.1	0	NULL	NULL	NULL	NULL
489	2020-02-10 17:00:00	1.4	0.4	-1.4	0	0	NULL	NULL	NULL	NULL
490	2020-02-10 18:00:00	5.1	-4	2.1	2.4	0	NULL	NULL	NULL	NULL
491	2020-02-10 19:00:00	5.4	-4.7	1.7	2	0	NULL	NULL	NULL	NULL
492	2020-02-10 20:00:00	3.3	-2.8	1.7	0.5	0	NULL	NULL	NULL	NULL
493	2020-02-10 21:00:00	4.4	-4	1.8	-0.1	0	NULL	NULL	NULL	NULL
494	2020-02-10 22:00:00	4.4	-3.3	2.6	-1.3	0	NULL	NULL	NULL	NULL
495	2020-02-10 23:00:00	3.7	-2.7	1.9	-1.7	0	NULL	NULL	NULL	NULL
496	2020-02-11 00:00:00	3.2	-2.8	1.6	0	0	NULL	NULL	NULL	NULL
497	2020-02-11 01:00:00	4.8	-3.8	2	2.1	0	NULL	NULL	NULL	NULL
498	2020-02-11 02:00:00	3.1	-1.6	1.8	-2	0	NULL	NULL	NULL	NULL
499	2020-02-11 03:00:00	5.3	-1.6	5	-0.3	0	NULL	NULL	NULL	NULL
500	2020-02-11 04:00:00	4.5	-2.3	3.9	0	0	NULL	NULL	NULL	NULL
501	2020-02-11 05:00:00	4.5	-2.1	3.7	1.4	0	NULL	NULL	NULL	NULL
502	2020-02-11 06:00:00	5.1	-4.1	3.1	0.4	0	NULL	NULL	NULL	NULL
503	2020-02-11 07:00:00	4.7	-3.9	2.5	0.6	0	NULL	NULL	NULL	NULL
504	2020-02-11 08:00:00	4.4	-3.5	2.6	0.5	0	NULL	NULL	NULL	NULL
505	2020-02-11 09:00:00	4.7	-3.6	2.8	0.8	0	NULL	NULL	NULL	NULL
506	2020-02-11 10:00:00	4.9	-4.3	2.1	0.9	0	NULL	NULL	NULL	NULL
507	2020-02-11 11:00:00	4.1	-3.4	2.3	0.3	0	NULL	NULL	NULL	NULL
508	2020-02-11 12:00:00	4.2	-3.4	2.4	0.6	0	NULL	NULL	NULL	NULL
509	2020-02-11 13:00:00	4.1	-2.7	2.9	1.1	0	NULL	NULL	NULL	NULL
510	2020-02-11 14:00:00	4.1	-2.2	3.3	1.2	0	NULL	NULL	NULL	NULL
511	2020-02-11 15:00:00	3.7	-1.2	2.9	2	0	NULL	NULL	NULL	NULL
512	2020-02-11 16:00:00	3.1	-2.3	1.9	0.8	0	NULL	NULL	NULL	NULL
513	2020-02-11 17:00:00	3	-2.4	1.4	-1.3	0	NULL	NULL	NULL	NULL
514	2020-02-11 18:00:00	2.6	-1.4	2	1	0	NULL	NULL	NULL	NULL
515	2020-02-11 19:00:00	1.5	-1.3	0.2	-0.7	0	NULL	NULL	NULL	NULL
516	2020-02-11 20:00:00	1.7	-0.9	-1.2	-0.8	0	NULL	NULL	NULL	NULL
517	2020-02-11 21:00:00	1.4	-0.7	-1.1	-0.7	0	NULL	NULL	NULL	NULL
518	2020-02-11 22:00:00	3.2	-0.2	-2.8	-1.5	0	NULL	NULL	NULL	NULL
519	2020-02-11 23:00:00	2.9	-1.2	-2.4	1	0	NULL	NULL	NULL	NULL
520	2020-02-12 00:00:00	2.6	1.6	-0.1	-2	0	NULL	NULL	NULL	NULL
521	2020-02-12 01:00:00	3.5	0.2	-3.4	-0.1	0	NULL	NULL	NULL	NULL
522	2020-02-12 02:00:00	3	-0.7	-2.9	0.3	0	NULL	NULL	NULL	NULL
523	2020-02-12 03:00:00	1.9	0.5	-1.8	0.2	0	NULL	NULL	NULL	NULL
524	2020-02-12 04:00:00	3	-2.6	0.7	1.3	0	NULL	NULL	NULL	NULL
525	2020-02-12 05:00:00	1	-0.4	-0.7	-0.6	0	NULL	NULL	NULL	NULL
526	2020-02-12 06:00:00	4.4	-1.4	-4	1.2	0	NULL	NULL	NULL	NULL
527	2020-02-12 07:00:00	3.8	-2.7	-0.9	2.4	0	NULL	NULL	NULL	NULL
528	2020-02-12 08:00:00	2.2	0.7	1.1	-1.8	0	NULL	NULL	NULL	NULL
529	2020-02-12 09:00:00	1.6	-0.6	1.3	-0.6	0	NULL	NULL	NULL	NULL
530	2020-02-12 10:00:00	4.2	-3.1	2.3	1.4	0	NULL	NULL	NULL	NULL
531	2020-02-12 11:00:00	3.7	-2.9	0.8	2.1	0	NULL	NULL	NULL	NULL
532	2020-02-12 12:00:00	4.2	-3.5	-0.6	2.2	0	NULL	NULL	NULL	NULL
533	2020-02-12 13:00:00	4.2	-4	0.2	1.1	0	NULL	NULL	NULL	NULL
534	2020-02-12 14:00:00	3.8	-3.6	1.1	0.5	0	NULL	NULL	NULL	NULL
535	2020-02-12 15:00:00	3.7	-3.4	1.4	-0.2	0	NULL	NULL	NULL	NULL
536	2020-02-12 16:00:00	3.8	-3.8	0.6	0.1	0	NULL	NULL	NULL	NULL
537	2020-02-12 17:00:00	3.4	-3.3	-0.2	-0.1	0	NULL	NULL	NULL	NULL
538	2020-02-12 18:00:00	3.3	-3.3	-0.4	0.1	0	NULL	NULL	NULL	NULL
539	2020-02-12 19:00:00	2.9	-2.6	-1.2	-0.1	0	NULL	NULL	NULL	NULL
540	2020-02-12 20:00:00	2.8	-2.4	-1.2	-0.5	0	NULL	NULL	NULL	NULL
541	2020-02-12 21:00:00	3.2	-2.9	-1.3	-0.7	0	NULL	NULL	NULL	NULL
542	2020-02-12 22:00:00	2.8	-2.7	-0.8	-0.3	0	NULL	NULL	NULL	NULL
543	2020-02-12 23:00:00	2.4	-2.4	0.2	-0.2	0	NULL	NULL	NULL	NULL
544	2020-02-13 00:00:00	2.2	-2.1	0.1	-0.2	0	NULL	NULL	NULL	NULL
545	2020-02-13 01:00:00	2.4	-2.4	0.1	-0.1	0	NULL	NULL	NULL	NULL
546	2020-02-13 02:00:00	2.3	-2.1	0.9	-0.2	0	NULL	NULL	NULL	NULL
547	2020-02-13 03:00:00	1.7	-1.5	0.8	-0.2	0	NULL	NULL	NULL	NULL
548	2020-02-13 04:00:00	1.7	-1.3	1	0.3	0	NULL	NULL	NULL	NULL
549	2020-02-13 05:00:00	1.4	-0.4	1.2	-0.5	0	NULL	NULL	NULL	NULL
550	2020-02-13 06:00:00	1.4	0.5	1.2	-0.6	0	NULL	NULL	NULL	NULL
551	2020-02-13 07:00:00	3.2	-0.9	3	0.1	0	NULL	NULL	NULL	NULL
552	2020-02-13 08:00:00	2.5	0.4	2.4	-0.2	0	NULL	NULL	NULL	NULL
553	2020-02-13 09:00:00	3.5	-3.2	1.1	1	0	NULL	NULL	NULL	NULL
554	2020-02-13 10:00:00	2.3	-1.7	1.4	0.4	0	NULL	NULL	NULL	NULL
555	2020-02-13 11:00:00	3.7	-3.1	1.6	1.3	0	NULL	NULL	NULL	NULL
556	2020-02-13 12:00:00	3.6	-2.5	2.4	0.9	0	NULL	NULL	NULL	NULL
557	2020-02-13 13:00:00	3	-1.8	2.3	0.9	0	NULL	NULL	NULL	NULL
558	2020-02-13 14:00:00	2.3	-1.9	1.1	0.7	0	NULL	NULL	NULL	NULL
559	2020-02-13 15:00:00	2.1	-1.9	0.8	0.6	0	NULL	NULL	NULL	NULL
560	2020-02-13 16:00:00	2.6	-2.3	1.1	0.3	0	NULL	NULL	NULL	NULL
561	2020-02-13 17:00:00	3.1	-2.8	0.8	0.9	0	NULL	NULL	NULL	NULL
562	2020-02-13 18:00:00	2.3	1.2	1.1	-1.7	0	NULL	NULL	NULL	NULL
563	2020-02-13 19:00:00	2.2	1.4	0.4	-1.6	0	NULL	NULL	NULL	NULL
564	2020-02-13 20:00:00	0.8	-0.7	0.1	0.2	0	NULL	NULL	NULL	NULL
565	2020-02-13 21:00:00	2.6	-2.4	-0.7	0.4	0	NULL	NULL	NULL	NULL
566	2020-02-13 22:00:00	2.6	1.4	1.4	-1.7	0	NULL	NULL	NULL	NULL
567	2020-02-13 23:00:00	2.4	1.3	0.4	-2	0	NULL	NULL	NULL	NULL
568	2020-02-14 00:00:00	2.5	1	-0.3	-2.3	0	NULL	NULL	NULL	NULL
569	2020-02-14 01:00:00	1.4	-0.9	0.8	-0.7	0	NULL	NULL	NULL	NULL
570	2020-02-14 02:00:00	1.2	-1.1	-0.4	-0.5	0	NULL	NULL	NULL	NULL
571	2020-02-14 03:00:00	2.2	-0.9	-1.8	-0.9	0	NULL	NULL	NULL	NULL
572	2020-02-14 04:00:00	1.7	-1.7	-0.5	0.1	0	NULL	NULL	NULL	NULL
573	2020-02-14 05:00:00	2.1	-2	-0.2	0.6	0	NULL	NULL	NULL	NULL
574	2020-02-14 06:00:00	2.5	-2.3	-0.5	0.9	0	NULL	NULL	NULL	NULL
575	2020-02-14 07:00:00	2.5	-2.4	-0.4	0.7	0	NULL	NULL	NULL	NULL
576	2020-02-14 08:00:00	2.9	-2.7	0.2	1	0	NULL	NULL	NULL	NULL
577	2020-02-14 09:00:00	3.5	-3.1	-0.2	1.5	0	NULL	NULL	NULL	NULL
578	2020-02-14 10:00:00	3.3	-3	-0.1	1.4	0	NULL	NULL	NULL	NULL
579	2020-02-14 11:00:00	3.3	-3	0.1	1.2	0	NULL	NULL	NULL	NULL
580	2020-02-14 12:00:00	3.2	-3.1	0	0.8	0	NULL	NULL	NULL	NULL
581	2020-02-14 13:00:00	3.2	-3.1	0	0.8	0	NULL	NULL	NULL	NULL
582	2020-02-14 14:00:00	3.3	-3.3	0.3	0.6	0	NULL	NULL	NULL	NULL
583	2020-02-14 15:00:00	3.2	-3.1	-0.7	0	0	NULL	NULL	NULL	NULL
584	2020-02-14 16:00:00	3.5	-3.3	1	0	0	NULL	NULL	NULL	NULL
585	2020-02-14 17:00:00	3.5	-3.1	1.3	0.7	0	NULL	NULL	NULL	NULL
586	2020-02-14 18:00:00	4	-3.9	0.9	0.1	0	NULL	NULL	NULL	NULL
587	2020-02-14 19:00:00	3.1	-3	0.3	0.7	0	NULL	NULL	NULL	NULL
588	2020-02-14 20:00:00	2.8	-2.7	0.6	0.2	0	NULL	NULL	NULL	NULL
589	2020-02-14 21:00:00	1.6	-1.3	-0.3	-1	0	NULL	NULL	NULL	NULL
590	2020-02-14 22:00:00	0.8	-0.2	-0.2	0.7	0	NULL	NULL	NULL	NULL
591	2020-02-14 23:00:00	2.5	1.2	-1.5	1.6	0	NULL	NULL	NULL	NULL
592	2020-02-15 00:00:00	2.1	1.3	-1.4	1	0	NULL	NULL	NULL	NULL
593	2020-02-15 01:00:00	1.9	1.6	-1.1	0	0	NULL	NULL	NULL	NULL
594	2020-02-15 02:00:00	3.2	2.9	-1.3	0.3	0	NULL	NULL	NULL	NULL
595	2020-02-15 03:00:00	3	2.8	-1.2	0.4	0	NULL	NULL	NULL	NULL
596	2020-02-15 04:00:00	3.6	3.3	-1.4	0.4	0	NULL	NULL	NULL	NULL
597	2020-02-15 05:00:00	3.6	3.3	-1.6	0	0	NULL	NULL	NULL	NULL
598	2020-02-15 06:00:00	3.1	2.8	-1.3	-0.1	0	NULL	NULL	NULL	NULL
599	2020-02-15 07:00:00	2.1	1.8	-0.8	-0.6	0	NULL	NULL	NULL	NULL
600	2020-02-15 08:00:00	1.2	-0.1	1.1	-0.5	0	NULL	NULL	NULL	NULL
601	2020-02-15 09:00:00	2.8	-1.7	0.6	-2.1	0	NULL	NULL	NULL	NULL
602	2020-02-15 10:00:00	3.8	-2.4	0	-2.9	0	NULL	NULL	NULL	NULL
603	2020-02-15 11:00:00	2.1	1.9	0	0.9	0	NULL	NULL	NULL	NULL
604	2020-02-15 12:00:00	3.7	2.9	-1.1	2	0	NULL	NULL	NULL	NULL
605	2020-02-15 13:00:00	3.5	2.8	-0.5	2	0	NULL	NULL	NULL	NULL
606	2020-02-15 14:00:00	3.5	2.9	-1.7	0.5	0	NULL	NULL	NULL	NULL
607	2020-02-15 15:00:00	5.2	3.7	-1.7	3.3	0	NULL	NULL	NULL	NULL
608	2020-02-15 16:00:00	5.3	3.9	-3.3	1.3	0	NULL	NULL	NULL	NULL
609	2020-02-15 17:00:00	5.7	4.3	-3.8	-0.6	0	NULL	NULL	NULL	NULL
610	2020-02-15 18:00:00	5.2	3.4	-4	-0.3	0	NULL	NULL	NULL	NULL
611	2020-02-15 19:00:00	4.8	3	-3.6	0.9	0	NULL	NULL	NULL	NULL
612	2020-02-15 20:00:00	2.7	0.7	-2.6	-0.4	0	NULL	NULL	NULL	NULL
613	2020-02-15 21:00:00	4.7	-3.8	-2.4	-1	0	NULL	NULL	NULL	NULL
614	2020-02-15 22:00:00	4	-3.2	-1.8	-1.5	0	NULL	NULL	NULL	NULL
615	2020-02-15 23:00:00	3.8	-2.8	-2.3	-1	0	NULL	NULL	NULL	NULL
616	2020-02-16 00:00:00	3.7	-2.3	-2.4	-1.7	0	NULL	NULL	NULL	NULL
617	2020-02-16 01:00:00	3.6	-1.2	-3.3	-1	0	NULL	NULL	NULL	NULL
618	2020-02-16 02:00:00	3.8	-1.4	-3.1	-1.6	0	NULL	NULL	NULL	NULL
619	2020-02-16 03:00:00	3.4	-0.8	-3.1	-1.3	0	NULL	NULL	NULL	NULL
620	2020-02-16 04:00:00	2.8	1	-2.5	0.9	0	NULL	NULL	NULL	NULL
621	2020-02-16 05:00:00	2.5	0	-2.3	-0.8	0	NULL	NULL	NULL	NULL
622	2020-02-16 06:00:00	2.8	-1.7	-1.7	-1.5	0	NULL	NULL	NULL	NULL
623	2020-02-16 07:00:00	2.7	-1.7	-1.6	-1.5	0	NULL	NULL	NULL	NULL
624	2020-02-16 08:00:00	0.6	0.5	-0.3	0.1	0	NULL	NULL	NULL	NULL
625	2020-02-16 09:00:00	1.7	1.5	0.5	-0.7	0	NULL	NULL	NULL	NULL
626	2020-02-16 10:00:00	2.6	2.3	-0.1	-1.2	0	NULL	NULL	NULL	NULL
627	2020-02-16 11:00:00	2.2	1.4	-1.7	-0.3	0	NULL	NULL	NULL	NULL
628	2020-02-16 12:00:00	3.2	2.2	-1.4	-1.8	0	NULL	NULL	NULL	NULL
629	2020-02-16 13:00:00	2.9	2.4	-0.7	1.6	0	NULL	NULL	NULL	NULL
630	2020-02-16 14:00:00	3.7	1.1	1.2	3.4	0	NULL	NULL	NULL	NULL
631	2020-02-16 15:00:00	2.6	1.4	-1.4	1.6	0	NULL	NULL	NULL	NULL
632	2020-02-16 16:00:00	2.9	0.5	-2.6	-1.4	0	NULL	NULL	NULL	NULL
633	2020-02-16 17:00:00	2.6	1.6	-1	1.7	0	NULL	NULL	NULL	NULL
634	2020-02-16 18:00:00	3.7	2	-0.4	3.1	0	NULL	NULL	NULL	NULL
