id	ACE_date	Bmag	Bx	By	Bz	flg_knd	flg_scstrm
10225	2021-03-22 09:00:00	1.9	1.8	-0.6	0.1	1	0
10224	2021-03-22 08:00:00	1.2	0.9	-0.8	0.1	1	0
10223	2021-03-22 07:00:00	NULL	NULL	NULL	NULL	1	0
10222	2021-03-22 06:00:00	1.8	0.7	-1.4	0.8	1	0
10221	2021-03-22 05:00:00	NULL	NULL	NULL	NULL	1	0
10220	2021-03-22 04:00:00	1.7	1.1	-1.1	0.8	1	0
10219	2021-03-22 03:00:00	2.6	2.5	0.6	0.4	1	0
10218	2021-03-22 02:00:00	NULL	NULL	NULL	NULL	1	0
10217	2021-03-22 01:00:00	1.7	1	-1.3	0.4	1	0
10216	2021-03-22 00:00:00	2.3	2	-0.5	0.9	1	0
10215	2021-03-21 23:00:00	2	0.5	-1.3	-1.4	1	0
10214	2021-03-21 22:00:00	2.7	1.9	-2	0.2	1	0
10213	2021-03-21 21:00:00	2.7	0.5	-2.7	0.1	1	0
10212	2021-03-21 20:00:00	2.1	-0.9	-0.1	-1.9	1	0
10211	2021-03-21 19:00:00	1.9	-0.8	0.7	-1.6	1	0
10210	2021-03-21 18:00:00	1.5	0.4	-0.9	1.1	1	0
10209	2021-03-21 17:00:00	3	-0.6	0	-3	1	0
10208	2021-03-21 16:00:00	5	-0.5	-4.9	-0.7	1	0
10207	2021-03-21 15:00:00	4	-0.3	-3.9	0.6	1	0
10206	2021-03-21 14:00:00	2.6	-0.6	-1.2	-2.2	1	0
10205	2021-03-21 13:00:00	4.7	-0.4	-2.5	-3.9	1	0
10204	2021-03-21 12:00:00	5.5	2.6	-3.2	-3.6	1	0
10203	2021-03-21 11:00:00	5.7	4.3	-3.2	-1.9	1	0
10202	2021-03-21 10:00:00	5.2	3.6	-3.5	1.4	1	0
10201	2021-03-21 09:00:00	5.1	1.1	-2.3	4.4	1	0
10200	2021-03-21 08:00:00	4.2	4.1	0.6	0.7	1	0
10199	2021-03-21 07:00:00	2.2	-0.4	1.6	1.4	1	0
10198	2021-03-21 06:00:00	2.8	1.4	2.1	1.3	1	0
10197	2021-03-21 05:00:00	NULL	NULL	NULL	NULL	1	0
10196	2021-03-21 04:00:00	3.8	3	-0.1	2.3	1	0
10195	2021-03-21 03:00:00	NULL	NULL	NULL	NULL	1	0
10194	2021-03-21 02:00:00	2.6	2.5	0	0.7	1	0
10193	2021-03-21 01:00:00	2.7	0.6	-1.3	-2.3	1	0
10192	2021-03-21 00:00:00	3.4	3	0.1	-1.6	1	0
10191	2021-03-20 23:00:00	3.2	1.8	-0.7	-2.6	1	0
10190	2021-03-20 22:00:00	3.9	1.9	1.2	-3.1	1	0
10189	2021-03-20 21:00:00	3.5	0.6	-3.2	-1.2	1	0
10188	2021-03-20 20:00:00	3.8	1.2	-2.7	-2.3	1	0
10187	2021-03-20 19:00:00	2.9	1.7	-1.3	-2.1	1	0
10186	2021-03-20 18:00:00	3.1	1.9	-1.6	1.8	1	0
10185	2021-03-20 17:00:00	5.1	2.1	0.3	4.7	1	0
10184	2021-03-20 16:00:00	3.3	2.8	0	-1.8	1	0
10183	2021-03-20 15:00:00	2.4	1.9	-1.1	-0.9	1	0
10182	2021-03-20 14:00:00	3.8	3.2	-1.9	0.9	1	0
10181	2021-03-20 13:00:00	3.8	1.2	0.5	3.5	1	0
10180	2021-03-20 12:00:00	3.2	2.2	0.4	2.3	1	0
10179	2021-03-20 11:00:00	4.1	4.1	0	-0.4	1	0
10178	2021-03-20 10:00:00	8	4.7	-4.9	-4.3	1	0
10177	2021-03-20 09:00:00	11.7	5.6	-9.3	-4.6	1	0
10176	2021-03-20 08:00:00	14.5	6.1	-11.8	-5.8	1	0
10175	2021-03-20 07:00:00	13.3	4.1	-10.6	-6.8	1	0
10174	2021-03-20 06:00:00	14.9	6.9	-9.9	-8.7	1	0
10173	2021-03-20 05:00:00	16.8	5.4	-5.2	-15	1	0
10172	2021-03-20 04:00:00	17.8	10.7	-14.3	-1.4	1	0
10171	2021-03-20 03:00:00	19.2	2.5	-10.6	15.7	1	0
10170	2021-03-20 02:00:00	18.2	2.3	-13.8	11.7	1	0
10169	2021-03-20 01:00:00	14.6	0.7	-11	9.6	1	0
10168	2021-03-20 00:00:00	11.3	1.4	-8.6	7.1	1	0
10167	2021-03-19 23:00:00	7.7	2.7	-6.7	2.6	1	0
10166	2021-03-19 22:00:00	6	4.6	-3.8	0	1	0
10165	2021-03-19 21:00:00	4.7	3.9	-2.6	0.4	1	0
10164	2021-03-19 20:00:00	4.2	3.6	0.1	-2.2	1	0
10163	2021-03-19 19:00:00	3.1	2.4	1.3	-1.3	1	0
10162	2021-03-19 18:00:00	3.2	2.6	1.2	-1.4	1	0
10161	2021-03-19 17:00:00	2.7	2.1	1	-1.4	1	0
10160	2021-03-19 16:00:00	2.9	2.3	0.8	-1.6	1	0
10159	2021-03-19 15:00:00	2.7	1.6	1.1	-1.9	1	0
10158	2021-03-19 14:00:00	2.8	1.6	0.8	-2.2	1	0
10157	2021-03-19 13:00:00	2.9	1.2	0.6	-2.6	1	0
10156	2021-03-19 12:00:00	3.2	1.5	-0.3	-2.9	1	0
10155	2021-03-19 11:00:00	NULL	NULL	NULL	NULL	1	0
10154	2021-03-19 10:00:00	NULL	NULL	NULL	NULL	1	0
10153	2021-03-19 09:00:00	NULL	NULL	NULL	NULL	1	0
10152	2021-03-19 08:00:00	3.5	2.6	-1.9	-1.4	1	0
10151	2021-03-19 07:00:00	4.4	3.8	-1.6	-1.5	1	0
10150	2021-03-19 06:00:00	4.8	4.3	-1.9	-0.8	1	0
10149	2021-03-19 05:00:00	NULL	NULL	NULL	NULL	1	0
10148	2021-03-19 04:00:00	NULL	NULL	NULL	NULL	1	0
10147	2021-03-19 03:00:00	NULL	NULL	NULL	NULL	1	0
10146	2021-03-19 02:00:00	NULL	NULL	NULL	NULL	1	0
10145	2021-03-19 01:00:00	NULL	NULL	NULL	NULL	1	0
10144	2021-03-19 00:00:00	3.2	-1.2	-0.4	-3	1	0
10143	2021-03-18 23:00:00	2.6	0.9	-1.9	-1.5	1	0
10142	2021-03-18 22:00:00	2.6	1.6	-1	-1.9	1	0
10141	2021-03-18 21:00:00	2.1	-0.4	-1.4	-1.5	1	0
10140	2021-03-18 20:00:00	2.6	-0.2	-1.7	-1.9	1	0
10139	2021-03-18 19:00:00	2.6	-1	-0.8	-2.2	1	0
10138	2021-03-18 18:00:00	3.3	2.9	-1.5	-0.5	1	0
10137	2021-03-18 17:00:00	3.2	2.7	-0.7	1.4	1	0
10136	2021-03-18 16:00:00	3.5	2.2	-2.8	-0.2	1	0
10135	2021-03-18 15:00:00	4	2.8	-1.3	2.6	1	0
10134	2021-03-18 14:00:00	3.9	2.2	-1.8	2.6	1	0
10133	2021-03-18 13:00:00	4.2	2	-1.4	3.4	1	0
10132	2021-03-18 12:00:00	2	1.1	-0.1	1.7	1	0
10131	2021-03-18 11:00:00	1.7	1.4	-0.9	0.2	1	0
10130	2021-03-18 10:00:00	0.7	0.2	-0.6	-0.3	1	0
10129	2021-03-18 09:00:00	1	-0.9	-0.4	-0.2	1	0
10128	2021-03-18 08:00:00	1.5	-0.4	0.3	1.5	1	0
10127	2021-03-18 07:00:00	1.2	0.4	0.1	1.1	1	0
10126	2021-03-18 06:00:00	2	1.3	-0.7	1.3	1	0
10125	2021-03-18 05:00:00	1.9	1.6	-0.1	1.1	1	0
10124	2021-03-18 04:00:00	2.6	0.8	1.3	2	1	0
10123	2021-03-18 03:00:00	NULL	NULL	NULL	NULL	1	0
10122	2021-03-18 02:00:00	NULL	NULL	NULL	NULL	1	0
10121	2021-03-18 01:00:00	1.6	-0.8	1.3	-0.7	1	0
10120	2021-03-18 00:00:00	3.2	-3	0.2	-1.1	1	0
10119	2021-03-17 23:00:00	1	0.3	-0.6	0.7	1	0
10118	2021-03-17 22:00:00	4.4	-2.9	2.8	1.8	1	0
10117	2021-03-17 21:00:00	NULL	NULL	NULL	NULL	1	0
10116	2021-03-17 20:00:00	4.5	-3.2	3	1.2	1	0
10115	2021-03-17 19:00:00	6.1	-5.5	2.6	0.7	1	0
10114	2021-03-17 18:00:00	NULL	NULL	NULL	NULL	1	0
10113	2021-03-17 17:00:00	6.7	-5.4	3.6	1.6	1	0
10112	2021-03-17 16:00:00	7.2	-5.9	3.9	-1.4	1	0
10111	2021-03-17 15:00:00	7.3	-5.8	2.7	-3.5	1	0
10110	2021-03-17 14:00:00	6.6	-5.5	-0.2	-3.6	1	0
10109	2021-03-17 13:00:00	6.2	-4.4	-2	-3.9	1	0
10108	2021-03-17 12:00:00	6.1	-5.2	3	-0.8	1	0
10107	2021-03-17 11:00:00	5.6	-4.1	3.7	1	1	0
10106	2021-03-17 10:00:00	5.3	-2.6	4.3	1.7	1	0
10105	2021-03-17 09:00:00	5.3	-2.8	4.4	0.5	1	0
10104	2021-03-17 08:00:00	4.1	-1.9	2.7	2.5	1	0
10103	2021-03-17 07:00:00	4.3	-2.2	3.3	1.7	1	0
10102	2021-03-17 06:00:00	NULL	NULL	NULL	NULL	1	0
10101	2021-03-17 05:00:00	NULL	NULL	NULL	NULL	1	0
10100	2021-03-17 04:00:00	4.1	-3.4	-0.3	2.3	1	0
10099	2021-03-17 03:00:00	5.5	-1.1	5.1	1.8	1	0
10098	2021-03-17 02:00:00	NULL	NULL	NULL	NULL	1	0
10097	2021-03-17 01:00:00	NULL	NULL	NULL	NULL	1	0
10096	2021-03-17 00:00:00	1.7	-1.5	-0.9	-0.3	1	0
10095	2021-03-16 23:00:00	1.8	-1.3	-1.2	0.1	1	0
10094	2021-03-16 22:00:00	2.5	-2.3	-0.9	-0.3	1	0
10093	2021-03-16 21:00:00	3.9	-1.9	3.2	1.2	1	0
10092	2021-03-16 20:00:00	3.5	-2	2.7	0.9	1	0
10091	2021-03-16 19:00:00	2.9	-1.3	2.3	1.4	1	0
10090	2021-03-16 18:00:00	1	-0.3	0.7	0.7	1	0
10089	2021-03-16 17:00:00	2.1	0.9	-1.4	-1.3	1	0
10088	2021-03-16 16:00:00	1.5	-0.5	-0.8	-1.1	1	0
10087	2021-03-16 15:00:00	2	-0.4	-1.4	-1.4	1	0
10086	2021-03-16 14:00:00	2.4	-1.2	-1.6	-1.3	1	0
10085	2021-03-16 13:00:00	2.2	0.6	-2	-0.6	1	0
10084	2021-03-16 12:00:00	NULL	NULL	NULL	NULL	1	0
10083	2021-03-16 11:00:00	1.8	0.2	-1.6	0.8	1	0
10082	2021-03-16 10:00:00	1.8	1.2	-1.4	0.2	1	0
10081	2021-03-16 09:00:00	2.4	1.9	-1.5	-0.1	1	0
10080	2021-03-16 08:00:00	2.7	2.3	-1.5	0.3	1	0
10079	2021-03-16 07:00:00	2.9	2.5	-1.5	0.3	1	0
10078	2021-03-16 06:00:00	2.8	2.5	-1.3	0.2	1	0
10077	2021-03-16 05:00:00	2.9	2.7	-1.1	-0.2	1	0
10076	2021-03-16 04:00:00	3.1	2.9	-1.1	-0.5	1	0
10075	2021-03-16 03:00:00	3.1	2.9	-1	-0.7	1	0
10074	2021-03-16 02:00:00	2.7	2.7	-0.2	-0.6	1	0
10073	2021-03-16 01:00:00	2.6	2.5	0.8	-0.3	1	0
10072	2021-03-16 00:00:00	3.1	2.9	0.7	-0.8	1	0
10071	2021-03-15 23:00:00	2.8	2.7	-0.2	-0.4	1	0
10070	2021-03-15 22:00:00	3	2.3	-1.8	-0.6	1	0
10069	2021-03-15 21:00:00	3.1	3.1	-0.2	-0.3	1	0
10068	2021-03-15 20:00:00	3.2	3.1	-0.8	-0.3	1	0
10067	2021-03-15 19:00:00	2.9	2.9	-0.1	-0.3	1	0
10066	2021-03-15 18:00:00	NULL	NULL	NULL	NULL	1	0
10065	2021-03-15 17:00:00	NULL	NULL	NULL	NULL	1	0
10064	2021-03-15 16:00:00	3.1	2.9	-0.8	-0.4	1	0
10063	2021-03-15 15:00:00	2.8	2.6	0.1	-1	1	0
10062	2021-03-15 14:00:00	1.2	-0.1	-1.1	-0.4	1	0
10061	2021-03-15 13:00:00	1.4	0.7	-1	-0.6	1	0
10060	2021-03-15 12:00:00	2.6	2.5	0.8	0	1	0
10059	2021-03-15 11:00:00	2.7	2.2	-0.3	1.5	1	0
10058	2021-03-15 10:00:00	3	2.4	-1.1	1.5	1	0
10057	2021-03-15 09:00:00	2.9	0.5	-2.8	0.6	1	0
10056	2021-03-15 08:00:00	2.3	0.6	-2.1	-0.4	1	0
10055	2021-03-15 07:00:00	2.3	1.9	-0.5	-1.2	1	0
10054	2021-03-15 06:00:00	NULL	NULL	NULL	NULL	1	0
10053	2021-03-15 05:00:00	4	3.7	-1.5	0	1	0
10052	2021-03-15 04:00:00	4	3.4	-2.2	-0.2	1	0
10051	2021-03-15 03:00:00	4.3	1.9	-3.9	-0.8	1	0
10050	2021-03-15 02:00:00	4.1	1.8	-3.6	0.4	1	0
10049	2021-03-15 01:00:00	3.5	1.4	-3.2	0.1	1	0
10048	2021-03-15 00:00:00	3.1	-1.7	-2.4	-0.8	1	0
10047	2021-03-14 23:00:00	4.1	3.8	-1.6	-0.2	1	0
10046	2021-03-14 22:00:00	3.5	1.8	-2.8	1	1	0
10045	2021-03-14 21:00:00	4.1	1.9	-3.2	-1.7	1	0
10044	2021-03-14 20:00:00	3.8	1.1	-3.1	-2	1	0
10043	2021-03-14 19:00:00	3.8	-0.6	-2.8	-2.5	1	0
10042	2021-03-14 18:00:00	5.3	-3.6	-3.5	-1.8	1	0
10041	2021-03-14 17:00:00	3.2	-0.8	-3	-0.8	1	0
10040	2021-03-14 16:00:00	4.1	0.3	-3.6	-1.9	1	0
10039	2021-03-14 15:00:00	4.1	-0.4	-2.8	-3	1	0
10038	2021-03-14 14:00:00	4.6	-1	-4.1	-1.8	1	0
10037	2021-03-14 13:00:00	4.7	0.5	-4.4	-1.4	1	0
10036	2021-03-14 12:00:00	3.2	1.4	-2.6	-1.2	1	0
10035	2021-03-14 11:00:00	3.4	2.5	0.3	2.4	1	0
10034	2021-03-14 10:00:00	2.6	1	-2.4	0.7	1	0
10033	2021-03-14 09:00:00	3.1	2.8	-1.5	-0.1	1	0
10032	2021-03-14 08:00:00	3.3	-0.6	-2.4	-2.1	1	0
10031	2021-03-14 07:00:00	NULL	NULL	NULL	NULL	1	0
10030	2021-03-14 06:00:00	2.3	-0.9	-0.3	-2.1	1	0
10029	2021-03-14 05:00:00	3.9	0.2	-1.5	-3.5	1	0
10028	2021-03-14 04:00:00	4.5	-1.1	-0.1	-4.4	1	0
10027	2021-03-14 03:00:00	4.2	-1.2	-0.4	-4.1	1	0
10026	2021-03-14 02:00:00	3.8	-0.4	-1.4	-3.5	1	0
10025	2021-03-14 01:00:00	3.3	0.7	-0.7	-3.2	1	0
10024	2021-03-14 00:00:00	3.7	0.2	-1.8	-3.2	1	0
10023	2021-03-13 23:00:00	3	1.8	-1.4	-2	1	0
10022	2021-03-13 22:00:00	1.6	1.3	0.9	0.2	1	0
10021	2021-03-13 21:00:00	3.2	0.5	2.2	-2.3	1	0
10020	2021-03-13 20:00:00	NULL	NULL	NULL	NULL	1	0
10019	2021-03-13 19:00:00	NULL	NULL	NULL	NULL	1	0
10018	2021-03-13 18:00:00	5.6	4.6	-2.3	-2.4	1	0
10017	2021-03-13 17:00:00	1.8	1.1	-1	-1	1	0
10016	2021-03-13 16:00:00	5.9	3.8	-4.1	-2	1	0
10015	2021-03-13 15:00:00	1.4	0.6	-1.4	0	1	0
10014	2021-03-13 14:00:00	6.2	4.4	-3.7	-2.3	1	0
10013	2021-03-13 13:00:00	7.1	4.7	-3.4	-4.1	1	0
10012	2021-03-13 12:00:00	9	5.6	-5.7	4.2	1	0
10011	2021-03-13 11:00:00	5.4	2.9	-0.3	4.5	1	0
10010	2021-03-13 10:00:00	9.4	2	1.5	9.1	1	0
10009	2021-03-13 09:00:00	9.5	-2.1	-1.4	9.2	1	0
10008	2021-03-13 08:00:00	3.2	2	-1.4	2.1	1	0
10007	2021-03-13 07:00:00	4.6	1.7	-2.2	-3.7	1	0
10006	2021-03-13 06:00:00	3.1	0.5	-3	0.7	1	0
10005	2021-03-13 05:00:00	10.3	3.2	-9.6	1.8	1	0
10004	2021-03-13 04:00:00	NULL	NULL	NULL	NULL	1	0
10003	2021-03-13 03:00:00	NULL	NULL	NULL	NULL	1	0
10002	2021-03-13 02:00:00	8.4	-2.6	-6.7	-4.3	1	0
10001	2021-03-13 01:00:00	NULL	NULL	NULL	NULL	1	0
10000	2021-03-13 00:00:00	10.5	3.9	-9	3.9	1	0
9999	2021-03-12 23:00:00	10.7	3.8	-9.5	3.2	1	0
9998	2021-03-12 22:00:00	8.2	-0.3	-7.2	-3.9	1	0
9997	2021-03-12 21:00:00	8.4	-1.5	-5.7	-6.1	1	0
9996	2021-03-12 20:00:00	6.7	-3.1	-3.1	-5.1	1	0
9995	2021-03-12 19:00:00	6.8	-3.5	-0.8	-5.8	1	0
9994	2021-03-12 18:00:00	6.1	-3.9	0.3	-4.7	1	0
9993	2021-03-12 17:00:00	5.3	-2.7	0	-4.5	1	0
9992	2021-03-12 16:00:00	5.4	0	-2.1	-5	1	0
9991	2021-03-12 15:00:00	4.5	1.2	-1.4	-4.1	1	0
9990	2021-03-12 14:00:00	3.8	1.5	-2.9	-2.1	1	0
9989	2021-03-12 13:00:00	4.4	-1.1	-3.1	-2.9	1	0
9988	2021-03-12 12:00:00	4.1	-1.3	-2.5	-3	1	0
9987	2021-03-12 11:00:00	3.6	-2.4	-1.5	2.1	1	0
9986	2021-03-12 10:00:00	2.8	-2.3	-0.6	1.5	1	0
9985	2021-03-12 09:00:00	5.8	-2.1	-2.5	-4.8	1	0
9984	2021-03-12 08:00:00	7	-1.2	-3.2	-6.1	1	0
9983	2021-03-12 07:00:00	6.3	-1.8	-3.7	-4.8	1	0
9982	2021-03-12 06:00:00	7.3	-1.2	-2.2	-6.9	1	0
9981	2021-03-12 05:00:00	7.6	-0.4	0.8	-7.5	1	0
9980	2021-03-12 04:00:00	8.7	2.3	7.3	-4.2	1	0
9979	2021-03-12 03:00:00	8.3	2.6	7.6	-2	1	0
9978	2021-03-12 02:00:00	7.7	1.4	7.5	-0.9	1	0
9977	2021-03-12 01:00:00	7.8	2.2	7.4	-1.1	1	0
9976	2021-03-12 00:00:00	7.7	1.5	7.5	0.6	1	0
9975	2021-03-11 23:00:00	7.7	0.7	7.7	-0.3	1	0
9974	2021-03-11 22:00:00	7.6	0.6	7.6	-0.2	1	0
9973	2021-03-11 21:00:00	5.9	0.6	5.6	2	1	0
9972	2021-03-11 20:00:00	4.6	0.6	4.4	-1.2	1	0
9971	2021-03-11 19:00:00	4.8	-0.1	3.2	3.6	1	0
9970	2021-03-11 18:00:00	4.7	0.6	3.6	3	1	0
9969	2021-03-11 17:00:00	4.3	0.1	2.9	3.2	1	0
9968	2021-03-11 16:00:00	4	-0.3	3	2.7	1	0
9967	2021-03-11 15:00:00	4.3	1	1.7	3.8	1	0
9966	2021-03-11 14:00:00	NULL	NULL	NULL	NULL	1	0
9965	2021-03-11 13:00:00	3.9	0.5	3.8	-0.3	1	0
9964	2021-03-11 12:00:00	3.6	0.5	3.6	-0.4	1	0
9963	2021-03-11 11:00:00	3.1	0.4	2.5	1.8	1	0
9962	2021-03-11 10:00:00	3.3	1.1	2.8	1.3	1	0
9961	2021-03-11 09:00:00	3.8	1.7	3.1	1.2	1	0
9960	2021-03-11 08:00:00	3.7	1.8	2.9	1.5	1	0
9959	2021-03-11 07:00:00	2	0.7	1.9	0.4	1	0
9958	2021-03-11 06:00:00	NULL	NULL	NULL	NULL	1	0
9957	2021-03-11 05:00:00	NULL	NULL	NULL	NULL	1	0
9956	2021-03-11 04:00:00	NULL	NULL	NULL	NULL	1	0
9955	2021-03-11 03:00:00	NULL	NULL	NULL	NULL	1	0
9954	2021-03-11 02:00:00	NULL	NULL	NULL	NULL	1	0
9953	2021-03-11 01:00:00	NULL	NULL	NULL	NULL	1	0
9952	2021-03-11 00:00:00	NULL	NULL	NULL	NULL	1	0
9951	2021-03-10 23:00:00	3.6	-0.2	2.5	2.6	1	0
9950	2021-03-10 22:00:00	3.8	-2.5	1.2	2.6	1	0
9949	2021-03-10 21:00:00	4.3	-3.7	1.2	1.7	1	0
9948	2021-03-10 20:00:00	4.2	-3.6	-0.6	2.1	1	0
9947	2021-03-10 19:00:00	4	-3.3	0.1	2.2	1	0
9946	2021-03-10 18:00:00	3.8	-3.6	0	1.2	1	0
9945	2021-03-10 17:00:00	3.5	-3.4	0	1	1	0
9944	2021-03-10 16:00:00	3	-2.5	0.8	1.5	1	0
9943	2021-03-10 15:00:00	3.4	-3.1	1.3	0.3	1	0
9942	2021-03-10 14:00:00	3.4	-1.9	2.2	1.6	1	0
9941	2021-03-10 13:00:00	NULL	NULL	NULL	NULL	1	0
9940	2021-03-10 12:00:00	3	-1.5	0	2.6	1	0
9939	2021-03-10 11:00:00	3.2	-0.9	0.5	3	1	0
9938	2021-03-10 10:00:00	NULL	NULL	NULL	NULL	1	0
9937	2021-03-10 09:00:00	3.8	-2.4	2.5	1.6	1	0
9936	2021-03-10 08:00:00	4	-3.2	1.8	1.6	1	0
9935	2021-03-10 07:00:00	3.9	-2.9	1.9	1.9	1	0
9934	2021-03-10 06:00:00	4	-3.1	1.8	1.7	1	0
9933	2021-03-10 05:00:00	4.7	-4.2	0.5	2.1	1	0
9932	2021-03-10 04:00:00	4.8	-4.5	-0.4	1.6	1	0
9931	2021-03-10 03:00:00	NULL	NULL	NULL	NULL	1	0
9930	2021-03-10 02:00:00	NULL	NULL	NULL	NULL	1	0
9929	2021-03-10 01:00:00	NULL	NULL	NULL	NULL	1	0
9928	2021-03-10 00:00:00	NULL	NULL	NULL	NULL	1	0
9927	2021-03-09 23:00:00	NULL	NULL	NULL	NULL	1	0
9926	2021-03-09 22:00:00	4.6	-4.1	1.8	1.2	1	0
9925	2021-03-09 21:00:00	4.5	-4	0.8	2.1	1	0
9924	2021-03-09 20:00:00	4.6	-4.4	-0.5	1.1	1	0
9923	2021-03-09 19:00:00	4.3	-4.1	-0.4	1.3	1	0
9922	2021-03-09 18:00:00	4.2	-4.2	-0.6	0.7	1	0
9921	2021-03-09 17:00:00	4.5	-4.3	0.5	1.4	1	0
9920	2021-03-09 16:00:00	4.3	-4.2	0.5	0.4	1	0
9919	2021-03-09 15:00:00	4.1	-4.1	0	-0.3	1	0
9918	2021-03-09 14:00:00	4.3	-2.9	3.2	0.2	1	0
9917	2021-03-09 13:00:00	4.1	-1.8	3.7	0.1	1	0
9916	2021-03-09 12:00:00	4.2	-2.3	3.5	0.3	1	0
9915	2021-03-09 11:00:00	3.3	-2.5	2.1	0.2	1	0
9914	2021-03-09 10:00:00	3.1	-3	-0.3	-0.7	1	0
9913	2021-03-09 09:00:00	3	-2.9	0.6	0	1	0
9912	2021-03-09 08:00:00	3.5	-2.1	-2.7	-0.6	1	0
9911	2021-03-09 07:00:00	2	-1.9	0.3	-0.2	1	0
9910	2021-03-09 06:00:00	3.5	-2.7	1.5	1.5	1	0
9909	2021-03-09 05:00:00	3.3	-1.4	2.4	1.8	1	0
9908	2021-03-09 04:00:00	NULL	NULL	NULL	NULL	1	0
9907	2021-03-09 03:00:00	NULL	NULL	NULL	NULL	1	0
9906	2021-03-09 02:00:00	NULL	NULL	NULL	NULL	1	0
9905	2021-03-09 01:00:00	3.4	-2.3	1.7	1.8	1	0
9904	2021-03-09 00:00:00	2.6	-0.3	2.4	0.8	1	0
9903	2021-03-08 23:00:00	3.3	-2.1	1.6	1.9	1	0
9902	2021-03-08 22:00:00	3	-2.5	-0.8	-1.5	1	0
9901	2021-03-08 21:00:00	3.1	-2.4	-1.4	-1.4	1	0
9900	2021-03-08 20:00:00	NULL	NULL	NULL	NULL	1	0
9899	2021-03-08 19:00:00	NULL	NULL	NULL	NULL	1	0
9898	2021-03-08 18:00:00	3.9	-3.9	0.1	0.2	1	0
9897	2021-03-08 17:00:00	3.5	-3.2	-0.9	-0.9	1	0
9896	2021-03-08 16:00:00	2.1	-1	0.1	-1.8	1	0
9895	2021-03-08 15:00:00	1.8	1.1	0.8	-1.2	1	0
9894	2021-03-08 14:00:00	3.4	-0.2	3.1	1.4	1	0
9893	2021-03-08 13:00:00	4.2	-2.2	3.1	1.9	1	0
9892	2021-03-08 12:00:00	4.6	-3	1.6	3.1	1	0
9891	2021-03-08 11:00:00	5	-0.8	4.9	0.3	1	0
9890	2021-03-08 10:00:00	5.6	-4	1.3	3.7	1	0
9889	2021-03-08 09:00:00	5.9	-3.4	4.6	1.6	1	0
9888	2021-03-08 08:00:00	6.2	-4.8	0.6	3.8	1	0
9887	2021-03-08 07:00:00	6.2	-4.8	2.2	3.3	1	0
9886	2021-03-08 06:00:00	6.1	-4.8	2	3.2	1	0
9885	2021-03-08 05:00:00	5.8	-3.5	3.9	2.6	1	0
9884	2021-03-08 04:00:00	NULL	NULL	NULL	NULL	1	0
9883	2021-03-08 03:00:00	5.7	-3.2	4.4	1.5	1	0
9882	2021-03-08 02:00:00	5.2	-4.9	1.4	0.8	1	0
9881	2021-03-08 01:00:00	5.7	-5.6	-0.5	-0.4	1	0
9880	2021-03-08 00:00:00	5.6	-5.6	-0.6	-0.2	1	0
9879	2021-03-07 23:00:00	6.1	-5.5	2.7	0	1	0
9878	2021-03-07 22:00:00	6.1	-5.9	1.4	0.5	1	0
9877	2021-03-07 21:00:00	6.3	-5.7	2.7	0.8	1	0
9876	2021-03-07 20:00:00	6.4	-4	0.2	5	1	0
9875	2021-03-07 19:00:00	6.1	-4.8	-2.6	2.7	1	0
9874	2021-03-07 18:00:00	5.7	-5.4	0.8	1.6	1	0
9873	2021-03-07 17:00:00	5.2	-4.1	2.7	1.9	1	0
9872	2021-03-07 16:00:00	5.2	-4.3	2.4	1.5	1	0
9871	2021-03-07 15:00:00	4.9	-1.7	3.8	-2.6	1	0
9870	2021-03-07 14:00:00	4.7	-4.3	1.3	-1.2	1	0
9869	2021-03-07 13:00:00	5	-4.7	1.1	1.3	1	0
9868	2021-03-07 12:00:00	5.3	-4.8	0.9	2.2	1	0
9867	2021-03-07 11:00:00	5.4	-4.4	1.6	2.7	1	0
9866	2021-03-07 10:00:00	5.1	-3.7	3.3	0.8	1	0
9865	2021-03-07 09:00:00	5.4	-3.9	2.9	2.3	1	0
9864	2021-03-07 08:00:00	4.9	-3.7	3.2	0.4	1	0
9863	2021-03-07 07:00:00	4	-3.7	1.6	0.2	1	0
9862	2021-03-07 06:00:00	3.5	-3.5	-0.1	0.7	1	0
9861	2021-03-07 05:00:00	4.2	-3.6	1.1	1.7	1	0
9860	2021-03-07 04:00:00	3.9	-3.4	1.1	1.5	1	0
9859	2021-03-07 03:00:00	3.4	-3.1	1	-0.7	1	0
9858	2021-03-07 02:00:00	3.1	-2.4	1	1.7	1	0
9857	2021-03-07 01:00:00	3.8	-3	-1	2.1	1	0
9856	2021-03-07 00:00:00	2.4	-2.1	0.3	1	1	0
9855	2021-03-06 23:00:00	2.5	-1.8	-0.1	-1.8	1	0
9854	2021-03-06 22:00:00	4.8	-1.3	-4.1	-2.2	1	0
9853	2021-03-06 21:00:00	4.4	-3.4	0.1	2.8	1	0
9852	2021-03-06 20:00:00	4.5	-2.9	-0.3	3.3	1	0
9851	2021-03-06 19:00:00	3	-2.5	1.3	1	1	0
9850	2021-03-06 18:00:00	4.3	-3.7	1.9	1.1	1	0
9849	2021-03-06 17:00:00	4.2	-2.5	3.3	0.1	1	0
9848	2021-03-06 16:00:00	4.5	-4	1.2	1.7	1	0
9847	2021-03-06 15:00:00	3.2	-2.2	1.5	1.7	1	0
9846	2021-03-06 14:00:00	4.4	-3.4	2.7	0.9	1	0
